DOI,AUTHOR_NAME,AUTHOR_ORDER,AFFILIATION,TITLE,DATE,VOLUME,ISSUE,PAGES,KEYWORDS
"10.1080/16184742.2017.1384505
",Koen De Brandt,additional,"Faculty of Physical Education and Physiotherapy, Vrije Universiteit Brussel, Brussels, Belgium",Incentives and deterrents for drug-taking behaviour in elite sports: a holistic and developmental approach,2018-1-29,18,1,112-132,"Strategy and Management, Tourism, Leisure and Hospitality Management"
"10.1080/16184742.2017.1384505
",Nicky Van Rossem,additional,"Faculty of Physical Education and Physiotherapy, Vrije Universiteit Brussel, Brussels, Belgium",Incentives and deterrents for drug-taking behaviour in elite sports: a holistic and developmental approach,2018-1-29,18,1,112-132,"Strategy and Management, Tourism, Leisure and Hospitality Management"
"10.1080/16184742.2017.1384505
",Nathalie Rosier,additional,"Faculty of Psychology and Educational Sciences, Vrije Universiteit Brussel, Brussels, Belgium",Incentives and deterrents for drug-taking behaviour in elite sports: a holistic and developmental approach,2018-1-29,18,1,112-132,"Strategy and Management, Tourism, Leisure and Hospitality Management"
"10.1080/16184742.2021.1927132
",Jordan T. Bakhsh,first,"Faculty of Health Sciences, School of Human Kinetics, University of Ottawa, Ottawa, Canada","Reconceptualizing a model of demonstration effects: integrating rational, affective, and behavioral constructs",2021-5-19,NA,NA,1-22,"Strategy and Management, Tourism, Leisure and Hospitality Management"
"10.1080/16184742.2021.1927132
",Luke R. Potwarka,additional,"Department of Recreation and Leisure Studies, Faculty of Applied Health Sciences, University of Waterloo, Waterloo, Canada","Reconceptualizing a model of demonstration effects: integrating rational, affective, and behavioral constructs",2021-5-19,NA,NA,1-22,"Strategy and Management, Tourism, Leisure and Hospitality Management"
"10.1080/16184742.2021.1927132
",Michael L. Naraine,additional,"Department of Sport Management, Faculty of Applied Health Sciences, Brock University, St. Catherines, Canada","Reconceptualizing a model of demonstration effects: integrating rational, affective, and behavioral constructs",2021-5-19,NA,NA,1-22,"Strategy and Management, Tourism, Leisure and Hospitality Management"
"10.1080/16184742.2021.1927132
",Henry Wear,additional,"School of Journalism and Communication, University of Oregon, Eugene, Oregon, USA","Reconceptualizing a model of demonstration effects: integrating rational, affective, and behavioral constructs",2021-5-19,NA,NA,1-22,"Strategy and Management, Tourism, Leisure and Hospitality Management"
"10.1080/16184742.2019.1657475
",Henk Erik Meier,first,"Institute for Sport and Exercise Science, University of Münster, Münster, Germany",German handball TV demand: did it pay for the Handball-Bundesliga to move from free to pay TV?,2019-9-5,20,5,618-635,"Strategy and Management, Tourism, Leisure and Hospitality Management"
"10.1080/16184742.2019.1657475
",Dominik Schreyer,additional,"Center for Sports and Management (CSM), WHU – Otto Beisheim School of Management, Düsseldorf, Germany",German handball TV demand: did it pay for the Handball-Bundesliga to move from free to pay TV?,2019-9-5,20,5,618-635,"Strategy and Management, Tourism, Leisure and Hospitality Management"
"10.1080/16184742.2019.1657475
",Malte Jetzke,additional,"Institute for Sport and Exercise Science, University of Münster, Münster, Germany",German handball TV demand: did it pay for the Handball-Bundesliga to move from free to pay TV?,2019-9-5,20,5,618-635,"Strategy and Management, Tourism, Leisure and Hospitality Management"
"10.1080/16184742.2018.1524505
",Mark Panton,first,"Department of Management, Birkbeck, University of London, London, UK",Stakeholder mobilisation and sports stadium regeneration: antecedent factors underpinning the formation of the our Tottenham community network,NA,19,1,102-119,"Strategy and Management, Tourism, Leisure and Hospitality Management"
"10.1080/16184742.2018.1524505
",Geoff Walters,additional,"Department of Management, Birkbeck, University of London, London, UK",Stakeholder mobilisation and sports stadium regeneration: antecedent factors underpinning the formation of the our Tottenham community network,NA,19,1,102-119,"Strategy and Management, Tourism, Leisure and Hospitality Management"
"10.1080/16184742.2021.1941182
",Luke Potwarka,first,"Department of Recreation and Leisure Studies, University of Waterloo, Waterloo, Canada",Beyond the host nation: an investigation of trickle-down effects in the ‘Hometowns’ of Canadian athletes who competed at the London 2012 Olympic Games,2021-6-17,NA,NA,1-20,"Strategy and Management, Tourism, Leisure and Hospitality Management"
"10.1080/16184742.2021.1941182
",Girish Ramchandani,additional,"Sport Industry Research Centre, Sheffield Hallam University, Sheffield, UK",Beyond the host nation: an investigation of trickle-down effects in the ‘Hometowns’ of Canadian athletes who competed at the London 2012 Olympic Games,2021-6-17,NA,NA,1-20,"Strategy and Management, Tourism, Leisure and Hospitality Management"
"10.1080/16184742.2021.1941182
",Pablo Castellanos-García,additional,"Department of Applied Economics, Universidade da Coruña, A Coruña, Spain",Beyond the host nation: an investigation of trickle-down effects in the ‘Hometowns’ of Canadian athletes who competed at the London 2012 Olympic Games,2021-6-17,NA,NA,1-20,"Strategy and Management, Tourism, Leisure and Hospitality Management"
"10.1080/16184742.2021.1941182
",Themistocles Kokolakakis,additional,"Sport Industry Research Centre, Sheffield Hallam University, Sheffield, UK",Beyond the host nation: an investigation of trickle-down effects in the ‘Hometowns’ of Canadian athletes who competed at the London 2012 Olympic Games,2021-6-17,NA,NA,1-20,"Strategy and Management, Tourism, Leisure and Hospitality Management"
"10.1080/16184742.2021.1941182
",Georgia Teare,additional,"School of Human Kinetics, University of Ottawa, Ottawa, Canada",Beyond the host nation: an investigation of trickle-down effects in the ‘Hometowns’ of Canadian athletes who competed at the London 2012 Olympic Games,2021-6-17,NA,NA,1-20,"Strategy and Management, Tourism, Leisure and Hospitality Management"
"10.1080/16184742.2021.1941182
",Kai Jiang,additional,"Department of Recreation and Leisure Studies, University of Waterloo, Waterloo, Canada",Beyond the host nation: an investigation of trickle-down effects in the ‘Hometowns’ of Canadian athletes who competed at the London 2012 Olympic Games,2021-6-17,NA,NA,1-20,"Strategy and Management, Tourism, Leisure and Hospitality Management"
"10.1080/16184742.2021.1907431
",Daniel Yang,first,"School of Kinesiology, University of Michigan, Ann Arbor, MI, USA",Exploring the effect of community institutional forces on corporate philanthropy in professional sport,2021-4-20,NA,NA,1-23,"Strategy and Management, Tourism, Leisure and Hospitality Management"
"10.1080/16184742.2021.1907431
",Kathy Babiak,additional,"School of Kinesiology, University of Michigan, Ann Arbor, MI, USA",Exploring the effect of community institutional forces on corporate philanthropy in professional sport,2021-4-20,NA,NA,1-23,"Strategy and Management, Tourism, Leisure and Hospitality Management"
"10.1080/16184742.2021.1952467
",W. Andrew Czekanski,first,"Western Kentucky University, Bowling Green, KY, USA",Partnerships in collegiate sport clubs: a social exchange perspective,2021-7-20,NA,NA,1-20,"Strategy and Management, Tourism, Leisure and Hospitality Management"
"10.1080/16184742.2021.1952467
",Leeann M. Lower-Hoppe,additional,"The Ohio State University, Columbus, OH, USA",Partnerships in collegiate sport clubs: a social exchange perspective,2021-7-20,NA,NA,1-20,"Strategy and Management, Tourism, Leisure and Hospitality Management"
"10.1080/16184742.2021.1952467
",Patrick Marsh,additional,"Samford University, Birmingham, AL, USA",Partnerships in collegiate sport clubs: a social exchange perspective,2021-7-20,NA,NA,1-20,"Strategy and Management, Tourism, Leisure and Hospitality Management"
"10.1080/16184742.2021.1952467
",Jeffrey Peterson,additional,"Baylor University, Waco, TX, USA",Partnerships in collegiate sport clubs: a social exchange perspective,2021-7-20,NA,NA,1-20,"Strategy and Management, Tourism, Leisure and Hospitality Management"
"10.1080/16184740903024060
",Erkut Konter,first,"a Department of Physical Education , Dokuz Eylul University , Buca, Turkey",Towards Adaptation of Self and Other Versions of the Revised Power in Soccer Questionnaire for Turkey,2009-7-6,9,3,311-332,"Strategy and Management, Tourism, Leisure and Hospitality Management"
"10.1080/16184742.2020.1856165
",Florian Lefebvre,first,"Université Paris-Saclay CIAMS, Orsay, France",The deployment of professional football clubs’ eSports strategies: a dynamic capabilities approach,2020-12-15,NA,NA,1-19,"Strategy and Management, Tourism, Leisure and Hospitality Management"
"10.1080/16184742.2020.1856165
",Mathieu Djaballah,additional,"Université Paris-Saclay CIAMS, Orsay, France",The deployment of professional football clubs’ eSports strategies: a dynamic capabilities approach,2020-12-15,NA,NA,1-19,"Strategy and Management, Tourism, Leisure and Hospitality Management"
"10.1080/16184742.2020.1856165
",Nicolas Chanavat,additional,"Sport Management Department, Université de Rouen Normandie, Mont-Saint-Aignan, France",The deployment of professional football clubs’ eSports strategies: a dynamic capabilities approach,2020-12-15,NA,NA,1-19,"Strategy and Management, Tourism, Leisure and Hospitality Management"
"10.1080/16184740903024102
",Cind Du Bois,first,"a Department of Economics, Management and Leadership , Royal Military Academy , Brussels, Belgium",Labour Supply Decisions of Professional Tennis Players: Determinants of Tournament Entry,2009-7-6,9,3,333-344,"Strategy and Management, Tourism, Leisure and Hospitality Management"
"10.1080/16184740903024102
",Bruno Heyndels,additional,"b Department of Micro-Economics for the Profit and Non-Profit Sector , Vrije Universiteit Brussel , Brussels, Belgium",Labour Supply Decisions of Professional Tennis Players: Determinants of Tournament Entry,2009-7-6,9,3,333-344,"Strategy and Management, Tourism, Leisure and Hospitality Management"
"10.1080/16184742.2020.1837199
",Joon Sung Lee,first,"Department of Sport Industry Studies, College of Educational Sciences, Yonsei University, Seoul, South Korea",The scarlet letter: impacts of moral emotions and attribution type on athlete stigmatization,2021-2-11,NA,NA,1-19,"Strategy and Management, Tourism, Leisure and Hospitality Management"
"10.1080/16184742.2020.1837199
",Daehwan Kim,additional,"Department of Marine Sports, Pukyong National University, Busan, South Korea",The scarlet letter: impacts of moral emotions and attribution type on athlete stigmatization,2021-2-11,NA,NA,1-19,"Strategy and Management, Tourism, Leisure and Hospitality Management"
"10.1080/16184742.2020.1837199
",Wonseok (Eric) Jang,additional,"College of Sport Science, Sungkyunkwan University, Suwon, South Korea",The scarlet letter: impacts of moral emotions and attribution type on athlete stigmatization,2021-2-11,NA,NA,1-19,"Strategy and Management, Tourism, Leisure and Hospitality Management"
