DOI,AUTHOR_NAME,AUTHOR_ORDER,AFFILIATION,TITLE,DATE,VOLUME,ISSUE,PAGES,KEYWORDS
"10.1123/jsm.2016-0151
",Adrien Bouchet,first,The University of Tulsa,Pre-Empting the Competition: How Do Shareholders View Sponsorships in the Sport Apparel Industry?,NA,31,3,275-287,"Organizational Behavior and Human Resource Management, Physical Therapy, Sports Therapy and Rehabilitation, Orthopedics and Sports Medicine, General Decision Sciences"
"10.1123/jsm.2016-0151
",Thomas W. Doellman,additional,Saint Louis University,Pre-Empting the Competition: How Do Shareholders View Sponsorships in the Sport Apparel Industry?,NA,31,3,275-287,"Organizational Behavior and Human Resource Management, Physical Therapy, Sports Therapy and Rehabilitation, Orthopedics and Sports Medicine, General Decision Sciences"
"10.1123/jsm.2016-0151
",Mike Troilo,additional,The University of Tulsa,Pre-Empting the Competition: How Do Shareholders View Sponsorships in the Sport Apparel Industry?,NA,31,3,275-287,"Organizational Behavior and Human Resource Management, Physical Therapy, Sports Therapy and Rehabilitation, Orthopedics and Sports Medicine, General Decision Sciences"
"10.1123/jsm.2016-0151
",Brian R. Walkup,additional,The University of Tulsa,Pre-Empting the Competition: How Do Shareholders View Sponsorships in the Sport Apparel Industry?,NA,31,3,275-287,"Organizational Behavior and Human Resource Management, Physical Therapy, Sports Therapy and Rehabilitation, Orthopedics and Sports Medicine, General Decision Sciences"
"10.1123/jsm.2019-0253
",Kevin Filo,first,1Griffith University,The Donors Supporting Charity Sport Event Participants: An Exploration of the Factors Driving Donations,NA,34,5,488-499,"Organizational Behavior and Human Resource Management, Physical Therapy, Sports Therapy and Rehabilitation, Orthopedics and Sports Medicine, General Decision Sciences"
"10.1123/jsm.2019-0253
",David Fechner,additional,1Griffith University,The Donors Supporting Charity Sport Event Participants: An Exploration of the Factors Driving Donations,NA,34,5,488-499,"Organizational Behavior and Human Resource Management, Physical Therapy, Sports Therapy and Rehabilitation, Orthopedics and Sports Medicine, General Decision Sciences"
"10.1123/jsm.2019-0253
",Yuhei Inoue,additional,2Manchester Metropolitan University,The Donors Supporting Charity Sport Event Participants: An Exploration of the Factors Driving Donations,NA,34,5,488-499,"Organizational Behavior and Human Resource Management, Physical Therapy, Sports Therapy and Rehabilitation, Orthopedics and Sports Medicine, General Decision Sciences"
"10.1123/jsm.2020-0113
",Ajhanai Channel Inez Newton,first,"1University of Connecticut, Mansfield, CT, USA","Race, Sports, and Education: Improving Opportunities and Outcomes for Black Male College Athletes",NA,34,5,504-505,"Organizational Behavior and Human Resource Management, Physical Therapy, Sports Therapy and Rehabilitation, Orthopedics and Sports Medicine, General Decision Sciences"
"10.1123/jsm.2019-0285
",Aaron C. Mansfield,first,1University of Massachusetts Amherst,“Count the Ways That It Impacts Your Life”: New Parenthood and Sport Fandom,NA,34,5,462-474,"Organizational Behavior and Human Resource Management, Physical Therapy, Sports Therapy and Rehabilitation, Orthopedics and Sports Medicine, General Decision Sciences"
"10.1123/jsm.2019-0256
",Thomas J. Aicher,first,1University of Colorado—Colorado Springs,Running Through Travel Career Progression: Social Worlds and Active Sport Tourism,NA,34,6,542-553,"Organizational Behavior and Human Resource Management, Physical Therapy, Sports Therapy and Rehabilitation, Orthopedics and Sports Medicine, General Decision Sciences"
"10.1123/jsm.2019-0256
",Richard J. Buning,additional,2The University of Queensland,Running Through Travel Career Progression: Social Worlds and Active Sport Tourism,NA,34,6,542-553,"Organizational Behavior and Human Resource Management, Physical Therapy, Sports Therapy and Rehabilitation, Orthopedics and Sports Medicine, General Decision Sciences"
"10.1123/jsm.2019-0256
",Brianna L. Newland,additional,3New York University,Running Through Travel Career Progression: Social Worlds and Active Sport Tourism,NA,34,6,542-553,"Organizational Behavior and Human Resource Management, Physical Therapy, Sports Therapy and Rehabilitation, Orthopedics and Sports Medicine, General Decision Sciences"
"10.1123/jsm.2020-0106
",Qi Ge,first,1Vassar College,Athlete Misconduct and Team Sponsor Stock Prices: The Role of Incident Type and Media Coverage,NA,35,3,216-227,"Organizational Behavior and Human Resource Management, Physical Therapy, Sports Therapy and Rehabilitation, Orthopedics and Sports Medicine, General Decision Sciences"
"10.1123/jsm.2020-0106
",Brad R. Humphreys,additional,2West Virginia University,Athlete Misconduct and Team Sponsor Stock Prices: The Role of Incident Type and Media Coverage,NA,35,3,216-227,"Organizational Behavior and Human Resource Management, Physical Therapy, Sports Therapy and Rehabilitation, Orthopedics and Sports Medicine, General Decision Sciences"
"10.1123/jsm.2020-0070
",Erianne A. Weight,first,1The University of North Carolina at Chapel Hill,Working in the Sport Industry: A Classification of Human Capital Archetypes,NA,35,4,364-378,"Organizational Behavior and Human Resource Management, Physical Therapy, Sports Therapy and Rehabilitation, Orthopedics and Sports Medicine, General Decision Sciences"
"10.1123/jsm.2020-0070
",Elizabeth Taylor,additional,2Temple University,Working in the Sport Industry: A Classification of Human Capital Archetypes,NA,35,4,364-378,"Organizational Behavior and Human Resource Management, Physical Therapy, Sports Therapy and Rehabilitation, Orthopedics and Sports Medicine, General Decision Sciences"
"10.1123/jsm.2020-0070
",Matt R. Huml,additional,3University of Cincinnati,Working in the Sport Industry: A Classification of Human Capital Archetypes,NA,35,4,364-378,"Organizational Behavior and Human Resource Management, Physical Therapy, Sports Therapy and Rehabilitation, Orthopedics and Sports Medicine, General Decision Sciences"
"10.1123/jsm.2020-0070
",Marlene A. Dixon,additional,4Texas A&M University,Working in the Sport Industry: A Classification of Human Capital Archetypes,NA,35,4,364-378,"Organizational Behavior and Human Resource Management, Physical Therapy, Sports Therapy and Rehabilitation, Orthopedics and Sports Medicine, General Decision Sciences"
"10.1123/jsm.2020-0329
",Chrysostomos Giannoulakis,first,"1Head of School of Health, Metropolitan College,Thessaloniki, Greece","Sponsorship in Marketing: Effective Partnerships in Sports, Arts, and Events (2nd Ed.)",NA,35,3,278-279,"Organizational Behavior and Human Resource Management, Physical Therapy, Sports Therapy and Rehabilitation, Orthopedics and Sports Medicine, General Decision Sciences"
"10.1123/jsm.2018-0175
",Hebe Schaillée,first,1Vrije Universiteit Brussel,"Knowledge Translation Practices, Enablers, and Constraints: Bridging the Research–Practice Divide in Sport Management",NA,33,5,366-378,"Organizational Behavior and Human Resource Management, Physical Therapy, Sports Therapy and Rehabilitation, Orthopedics and Sports Medicine, General Decision Sciences"
"10.1123/jsm.2018-0175
",Ramón Spaaij,additional,2Victoria University,"Knowledge Translation Practices, Enablers, and Constraints: Bridging the Research–Practice Divide in Sport Management",NA,33,5,366-378,"Organizational Behavior and Human Resource Management, Physical Therapy, Sports Therapy and Rehabilitation, Orthopedics and Sports Medicine, General Decision Sciences"
"10.1123/jsm.2018-0175
",Ruth Jeanes,additional,4Monash University,"Knowledge Translation Practices, Enablers, and Constraints: Bridging the Research–Practice Divide in Sport Management",NA,33,5,366-378,"Organizational Behavior and Human Resource Management, Physical Therapy, Sports Therapy and Rehabilitation, Orthopedics and Sports Medicine, General Decision Sciences"
"10.1123/jsm.2018-0175
",Marc Theeboom,additional,1Vrije Universiteit Brussel,"Knowledge Translation Practices, Enablers, and Constraints: Bridging the Research–Practice Divide in Sport Management",NA,33,5,366-378,"Organizational Behavior and Human Resource Management, Physical Therapy, Sports Therapy and Rehabilitation, Orthopedics and Sports Medicine, General Decision Sciences"
"10.1123/jsm.2016-0071
",Mathew Dowling,first,1Anglia Ruskin University,Epistemic Communities and Knowledge-Based Professional Networks in Sport Policy and Governance: A Case Study of the Canadian Sport for Life Leadership Team,NA,31,2,133-147,"Organizational Behavior and Human Resource Management, Physical Therapy, Sports Therapy and Rehabilitation, Orthopedics and Sports Medicine, General Decision Sciences"
"10.1123/jsm.2016-0071
",Marvin Washington,additional,2University of Alberta,Epistemic Communities and Knowledge-Based Professional Networks in Sport Policy and Governance: A Case Study of the Canadian Sport for Life Leadership Team,NA,31,2,133-147,"Organizational Behavior and Human Resource Management, Physical Therapy, Sports Therapy and Rehabilitation, Orthopedics and Sports Medicine, General Decision Sciences"
"10.1123/jsm.2020-0288
",Katherine Sveinson,first,1Temple University,"Critical Discourse Analysis as Theory, Methodology, and Analyses in Sport Management Studies",NA,35,5,465-475,"Organizational Behavior and Human Resource Management, Physical Therapy, Sports Therapy and Rehabilitation, Orthopedics and Sports Medicine, General Decision Sciences"
"10.1123/jsm.2020-0288
",Larena Hoeber,additional,2University of Regina,"Critical Discourse Analysis as Theory, Methodology, and Analyses in Sport Management Studies",NA,35,5,465-475,"Organizational Behavior and Human Resource Management, Physical Therapy, Sports Therapy and Rehabilitation, Orthopedics and Sports Medicine, General Decision Sciences"
"10.1123/jsm.2020-0288
",Caroline Heffernan,additional,1Temple University,"Critical Discourse Analysis as Theory, Methodology, and Analyses in Sport Management Studies",NA,35,5,465-475,"Organizational Behavior and Human Resource Management, Physical Therapy, Sports Therapy and Rehabilitation, Orthopedics and Sports Medicine, General Decision Sciences"
"10.1123/jsm.2020-0407
",Zack J. Damon,first,"1University of Central Arkansas, Conway, AR, USA",Privileging Practice in Sport Leadership: Applying Relational Reflexivity,NA,NA,NA,1-14,"Organizational Behavior and Human Resource Management, Physical Therapy, Sports Therapy and Rehabilitation, Orthopedics and Sports Medicine, General Decision Sciences"
"10.1123/jsm.2020-0407
",Sarah Leberman,additional,"2Massey University, Palmerston North, New Zealand",Privileging Practice in Sport Leadership: Applying Relational Reflexivity,NA,NA,NA,1-14,"Organizational Behavior and Human Resource Management, Physical Therapy, Sports Therapy and Rehabilitation, Orthopedics and Sports Medicine, General Decision Sciences"
"10.1123/jsm.2020-0407
",Janelle E. Wells,additional,"3University of South Florida, Tampa Bay, FL, USA",Privileging Practice in Sport Leadership: Applying Relational Reflexivity,NA,NA,NA,1-14,"Organizational Behavior and Human Resource Management, Physical Therapy, Sports Therapy and Rehabilitation, Orthopedics and Sports Medicine, General Decision Sciences"
"10.1123/jsm.2020-0407
",Laura Burton,additional,"4University of Connecticut, Storrs, CT, USA",Privileging Practice in Sport Leadership: Applying Relational Reflexivity,NA,NA,NA,1-14,"Organizational Behavior and Human Resource Management, Physical Therapy, Sports Therapy and Rehabilitation, Orthopedics and Sports Medicine, General Decision Sciences"
"10.1123/jsm.2020-0407
",Lesley Ferkins,additional,"5Auckland University of Technology, Auckland, New Zealand",Privileging Practice in Sport Leadership: Applying Relational Reflexivity,NA,NA,NA,1-14,"Organizational Behavior and Human Resource Management, Physical Therapy, Sports Therapy and Rehabilitation, Orthopedics and Sports Medicine, General Decision Sciences"
"10.1123/jsm.2020-0407
",Jim Weese,additional,"6Western University, London, ON, Canada",Privileging Practice in Sport Leadership: Applying Relational Reflexivity,NA,NA,NA,1-14,"Organizational Behavior and Human Resource Management, Physical Therapy, Sports Therapy and Rehabilitation, Orthopedics and Sports Medicine, General Decision Sciences"
"10.1123/jsm.2020-0407
",Jon Welty Peachey,additional,"7University of Illinois, Urbana-Champaign, IL, USA",Privileging Practice in Sport Leadership: Applying Relational Reflexivity,NA,NA,NA,1-14,"Organizational Behavior and Human Resource Management, Physical Therapy, Sports Therapy and Rehabilitation, Orthopedics and Sports Medicine, General Decision Sciences"
"10.1123/jsm.13.4.280
",Alison J. Doherty,first,1University of Western Ontario,Managing Cultural Diversity in Sport Organizations: A Theoretical Perspective,NA,13,4,280-297,"Organizational Behavior and Human Resource Management, Physical Therapy, Sports Therapy and Rehabilitation, Orthopedics and Sports Medicine, General Decision Sciences"
